기준일자,종목코드,종목명,현재가,전일대비,등락률,시가,고가,저가,거래량,시가총액
2025-03-21,001275,부국증권우,21850,-50,-0.23,21950,21950,21850,792,65550000000
2025-03-24,001275,부국증권우,21850,0,0.0,21750,21900,21750,1706,65550000000
2025-03-25,001275,부국증권우,21900,50,0.23,21850,21900,21800,741,65700000000
2025-03-26,001275,부국증권우,21950,50,0.23,21900,21950,21900,1441,65850000000
2025-03-21,001290,상상인증권,423,-2,-0.47,425,429,415,267468,45826601760
2025-03-24,001290,상상인증권,420,-3,-0.71,424,428,418,193121,45501590400
2025-03-25,001290,상상인증권,420,0,0.0,419,422,418,28667,45501590400
2025-03-26,001290,상상인증권,428,8,1.9,418,430,417,76362,46368287360
2025-03-21,001340,백광산업,6840,-20,-0.29,6860,6930,6650,223903,307241903880
2025-03-24,001340,백광산업,6720,-120,-1.75,6820,6830,6700,121197,301851695040
2025-03-25,001340,백광산업,6620,-100,-1.49,6800,6840,6620,143701,297359854340
2025-03-26,001340,백광산업,6750,130,1.96,6650,6790,6590,116681,303199247250
2025-03-21,001360,삼성제약,1575,9,0.57,1564,1590,1548,505624,148305274425
2025-03-24,001360,삼성제약,1623,48,3.05,1582,1688,1582,1217165,152825054217
2025-03-25,001360,삼성제약,1600,-23,-1.42,1624,1627,1587,254942,150659326400
2025-03-26,001360,삼성제약,1552,-48,-3.0,1599,1600,1548,325543,146139546608
2025-03-21,001380,SG글로벌,3285,-120,-3.52,3530,3540,3285,2120445,147707209755
2025-03-24,001380,SG글로벌,3565,280,8.52,3250,3595,3215,5427530,160297169795
2025-03-25,001380,SG글로벌,3500,-65,-1.82,3510,3790,3420,6559192,157374500500
2025-03-26,001380,SG글로벌,2450,-1050,-30.0,3600,3770,2450,18670524,110162150350
2025-03-21,001390,KG케미칼,3800,-70,-1.81,3925,3925,3800,187196,260182352000
2025-03-24,001390,KG케미칼,3805,5,0.13,3810,3845,3780,95363,260524697200
2025-03-25,001390,KG케미칼,3760,-45,-1.18,3805,3845,3760,170643,257443590400
2025-03-26,001390,KG케미칼,3790,30,0.8,3765,3810,3735,62491,259497661600
2025-03-21,001420,태원물산,3300,-40,-1.2,3335,3335,3255,3679,25080000000
2025-03-24,001420,태원물산,3325,25,0.76,3315,3325,3290,1269,25270000000
2025-03-25,001420,태원물산,3330,5,0.15,3325,3330,3285,1125,25308000000
2025-03-26,001420,태원물산,3295,-35,-1.05,3330,3340,3295,2183,25042000000
2025-03-21,001430,세아베스틸지주,19560,-190,-0.96,19750,19800,19270,88387,701463047640
2025-03-24,001430,세아베스틸지주,19820,260,1.33,19570,19840,19550,49093,710787198580
2025-03-25,001430,세아베스틸지주,19580,-240,-1.21,19640,19950,19570,60754,702180290020
2025-03-26,001430,세아베스틸지주,20050,470,2.4,19690,20150,19690,92931,719035485950
2025-03-21,001440,대한전선,12510,-190,-1.5,12560,12680,12230,1060303,2332455723000
2025-03-24,001440,대한전선,12490,-20,-0.16,12410,12700,12410,380602,2328726777000
2025-03-25,001440,대한전선,12310,-180,-1.44,12580,12680,12240,479608,2295166263000
2025-03-26,001440,대한전선,12620,310,2.52,12420,12770,12400,888029,2352964926000
2025-03-21,001450,현대해상,22950,-100,-0.43,23000,23150,22800,403833,2051730000000
2025-03-24,001450,현대해상,23050,100,0.44,22950,23100,22800,115823,2060670000000
2025-03-25,001450,현대해상,22950,-100,-0.43,22950,23200,22900,235427,2051730000000
2025-03-26,001450,현대해상,22900,-50,-0.22,23050,23150,22900,163612,2047260000000
2025-03-21,001460,BYC,26900,-50,-0.19,27100,27100,26650,586,168021435000
2025-03-24,001460,BYC,26650,-250,-0.93,26500,27200,26500,354,166459897500
2025-03-25,001460,BYC,26700,50,0.19,26650,27200,26600,379,166772205000
2025-03-26,001460,BYC,26800,100,0.37,26850,26850,26450,783,167396820000
2025-03-21,001465,BYC우,12600,100,0.8,12490,12600,12490,2941,27138510000
2025-03-24,001465,BYC우,12500,-100,-0.79,12600,12600,12470,352,26923125000
2025-03-25,001465,BYC우,12430,-70,-0.56,12500,12500,12300,2458,26772355500
2025-03-26,001465,BYC우,12460,30,0.24,12430,12460,12370,865,26836971000
2025-03-21,001470,삼부토건,404,-18,-4.27,394,425,393,6768347,92791456896
2025-03-24,001470,삼부토건,414,10,2.48,405,433,404,8275447,95088275136
2025-03-25,001470,삼부토건,381,-33,-7.97,420,421,380,9294444,87508774944
2025-03-26,001470,삼부토건,398,17,4.46,385,415,382,9761401,91413365952
2025-03-21,001500,현대차증권,5760,-30,-0.52,5790,5810,5740,358343,356158333440
2025-03-24,001500,현대차증권,5780,20,0.35,5760,5810,5760,137940,357394994320
2025-03-25,001500,현대차증권,5740,-40,-0.69,5790,5820,5730,417854,354921672560
2025-03-26,001500,현대차증권,5850,110,1.92,5740,5870,5740,313700,361723307400
2025-03-21,001510,SK증권,465,-2,-0.43,467,469,464,537119,219754429515
2025-03-24,001510,SK증권,466,1,0.22,465,466,464,395901,220227019686
2025-03-25,001510,SK증권,465,-1,-0.21,466,468,463,490175,219754429515
2025-03-26,001510,SK증권,466,1,0.22,463,466,462,411659,220227019686
2025-03-21,001515,SK증권우,1684,-8,-0.47,1697,1697,1684,2777,6588673576
2025-03-24,001515,SK증권우,1683,-1,-0.06,1650,1696,1650,11395,6584761062
2025-03-25,001515,SK증권우,1671,-12,-0.71,1691,1691,1671,3109,6537810894
2025-03-26,001515,SK증권우,1671,0,0.0,1665,1679,1665,4040,6537810894
2025-03-21,001520,동양,592,-17,-2.79,609,611,583,1410074,141300965296
2025-03-24,001520,동양,589,-3,-0.51,593,599,589,229256,140584913107
2025-03-25,001520,동양,575,-14,-2.38,593,595,568,455248,137243336225
2025-03-26,001520,동양,574,-1,-0.17,572,580,567,340708,137004652162
2025-03-21,001525,동양우,4065,-50,-1.22,4115,4115,4050,311,2511076515
2025-03-24,001525,동양우,4055,-10,-0.25,4080,4100,4055,426,2504899205
2025-03-25,001525,동양우,4070,15,0.37,4090,4090,4070,55,2514165170
2025-03-26,001525,동양우,4090,20,0.49,4100,4100,4090,13,2526519790
2025-03-21,001527,동양2우B,8050,-170,-2.07,8170,8190,7990,1995,2483980450
2025-03-24,001527,동양2우B,8170,120,1.49,8110,8170,7910,1045,2521008730
2025-03-25,001527,동양2우B,7960,-210,-2.57,8170,8170,7950,969,2456209240
2025-03-26,001527,동양2우B,8400,440,5.53,8010,8400,8010,1970,2591979600
2025-03-21,001530,DI동일,45050,350,0.78,44700,46400,43700,704409,872655395950
2025-03-24,001530,DI동일,44950,-100,-0.22,45700,45700,44350,58692,870718314050
2025-03-25,001530,DI동일,44800,-150,-0.33,44750,45350,44200,45132,867812691200
2025-03-26,001530,DI동일,44100,-700,-1.56,44800,45450,42950,88851,854253117900
2025-03-21,001540,안국약품,6620,0,0.0,6620,6690,6590,9377,86340820400
2025-03-24,001540,안국약품,6570,-50,-0.76,6600,6640,6550,17773,85688699400
2025-03-25,001540,안국약품,6590,20,0.3,6550,6640,6550,8122,85949547800
2025-03-26,001540,안국약품,6580,-10,-0.15,6590,6650,6570,5581,85819123600
2025-03-21,001550,조비,10420,-50,-0.48,10460,10460,10330,3530,54103130380
2025-03-24,001550,조비,10350,-70,-0.67,10410,10410,10310,3743,53739673650
2025-03-25,001550,조비,10330,-20,-0.19,10350,10430,10190,9168,53635828870
2025-03-26,001550,조비,10290,-40,-0.39,10290,10320,10210,4454,53428139310
2025-03-21,001560,제일연마,8720,-170,-1.91,8790,9030,8650,22308,86328000000
2025-03-24,001560,제일연마,8950,230,2.64,8810,8950,8730,3783,88605000000
2025-03-25,001560,제일연마,8700,-250,-2.79,8830,9010,8700,3150,86130000000
2025-03-26,001560,제일연마,8520,-180,-2.07,8900,8900,8500,6720,84348000000
2025-03-21,001570,금양,9900,-480,-4.62,10610,10630,9790,4142543,633275240400
2025-03-24,001570,금양,9900,0,0.0,0,0,0,0,633275240400
2025-03-25,001570,금양,9900,0,0.0,0,0,0,0,633275240400
2025-03-26,001570,금양,9900,0,0.0,0,0,0,0,633275240400
2025-03-21,001620,케이비아이동국실업,491,2,0.41,489,491,486,37414,54644878221
2025-03-24,001620,케이비아이동국실업,493,2,0.41,496,496,485,58447,54867464283
2025-03-25,001620,케이비아이동국실업,494,1,0.2,493,495,484,79434,54978757314
2025-03-26,001620,케이비아이동국실업,493,-1,-0.2,493,496,485,74728,54867464283
2025-03-21,001630,종근당홀딩스,43200,-600,-1.37,44050,44050,43200,10090,216425995200
2025-03-24,001630,종근당홀딩스,43150,-50,-0.12,43650,43650,42850,3891,216175502150
2025-03-25,001630,종근당홀딩스,43250,100,0.23,43500,43500,42850,4109,216676488250
2025-03-26,001630,종근당홀딩스,44300,1050,2.43,43500,44400,43350,3850,221936842300
2025-03-21,001680,대상,25500,650,2.62,24600,25900,24250,280564,883524637500
2025-03-24,001680,대상,25150,-350,-1.37,25650,26100,25000,143030,871397828750
2025-03-25,001680,대상,24350,-800,-3.18,25150,25250,23950,126649,843679408750
2025-03-26,001680,대상,24050,-300,-1.23,24350,24800,23900,184119,833285001250
2025-03-21,001685,대상우,17600,-110,-0.62,17680,18080,17500,15851,24115924800
2025-03-24,001685,대상우,18010,410,2.33,17740,18050,17630,15335,24677716230
2025-03-25,001685,대상우,17790,-220,-1.22,17970,18020,17750,4904,24376267170
2025-03-26,001685,대상우,17600,-190,-1.07,17790,17920,17580,13204,24115924800
2025-03-21,001720,신영증권,80800,700,0.87,80100,81000,79600,4776,1328352000000
2025-03-24,001720,신영증권,80700,-100,-0.12,80800,82700,80100,9308,1326708000000
2025-03-25,001720,신영증권,80500,-200,-0.25,80100,81700,80100,9980,1323420000000
2025-03-26,001720,신영증권,81000,500,0.62,82000,82500,80200,10908,1331640000000
2025-03-21,001740,SK네트웍스,4395,-20,-0.45,4400,4445,4370,338679,972516379290
2025-03-24,001740,SK네트웍스,4395,0,0.0,4385,4430,4375,186988,972516379290
2025-03-25,001740,SK네트웍스,4385,-10,-0.23,4395,4420,4370,134713,970303600270
2025-03-26,001740,SK네트웍스,4400,15,0.34,4400,4420,4375,155110,973622768800
2025-03-21,001750,한양증권,12110,-130,-1.06,12300,12300,12060,17570,154142546740
2025-03-24,001750,한양증권,12100,-10,-0.08,12150,12300,12090,19100,154015261400
2025-03-25,001750,한양증권,12080,-20,-0.17,12190,12190,12040,16121,153760690720
2025-03-26,001750,한양증권,12100,20,0.17,12080,12300,12030,18547,154015261400
2025-03-21,001755,한양증권우,12800,0,0.0,12800,12920,12650,2456,6720000000
2025-03-24,001755,한양증권우,12710,-90,-0.7,13300,13300,12680,2612,6672750000
2025-03-25,001755,한양증권우,12710,0,0.0,12740,12780,12620,1208,6672750000
2025-03-26,001755,한양증권우,12640,-70,-0.55,12700,12710,12600,919,6636000000
2025-03-21,001770,SHD,14900,-70,-0.47,14850,14970,14840,750,18101682200
2025-03-24,001770,SHD,14990,90,0.6,14900,15000,14830,3988,18211021220
2025-03-25,001770,SHD,14990,0,0.0,14990,15000,14860,767,18211021220
2025-03-26,001770,SHD,15000,10,0.07,15010,15010,14800,519,18223170000
2025-03-21,001780,알루코,2225,-25,-1.11,2250,2255,2205,235634,215447043700
2025-03-24,001780,알루코,2200,-25,-1.12,2225,2230,2200,127163,213026290400
2025-03-25,001780,알루코,2150,-50,-2.27,2195,2225,2140,300441,208184783800
2025-03-26,001780,알루코,2200,50,2.33,2155,2225,2150,245556,213026290400
2025-03-21,001790,대한제당,2940,55,1.91,2905,2950,2880,531329,263707945200
2025-03-24,001790,대한제당,2825,-115,-3.91,2940,2940,2815,222077,253392838500
2025-03-25,001790,대한제당,2820,-5,-0.18,2810,2835,2800,70585,252944355600
2025-03-26,001790,대한제당,2800,-20,-0.71,2820,2830,2795,46866,251150424000
2025-03-21,001795,대한제당우,2360,35,1.51,2320,2360,2300,20442,15299313600
2025-03-24,001795,대한제당우,2305,-55,-2.33,2360,2365,2295,22234,14942761800
2025-03-25,001795,대한제당우,2290,-15,-0.65,2260,2300,2260,12948,14845520400
2025-03-26,001795,대한제당우,2290,0,0.0,2300,2320,2290,5089,14845520400
2025-03-21,001800,오리온홀딩스,15790,-350,-2.17,16080,16090,15670,133961,989171213380
2025-03-24,001800,오리온홀딩스,15870,80,0.51,15790,15980,15700,73456,994182847140
2025-03-25,001800,오리온홀딩스,16200,330,2.08,15980,16200,15920,128622,1014855836400
2025-03-26,001800,오리온홀딩스,16150,-50,-0.31,16240,16280,15910,113096,1011723565300
2025-03-21,001810,무림SP,1428,9,0.63,1419,1453,1419,8697,31612350000
2025-03-24,001810,무림SP,1444,16,1.12,1428,1453,1426,17537,31966550000
2025-03-25,001810,무림SP,1437,-7,-0.48,1445,1459,1437,11998,31811587500
2025-03-26,001810,무림SP,1454,17,1.18,1437,1462,1433,11124,32187925000
2025-03-21,001820,삼화콘덴서,28600,850,3.06,27500,28600,27400,50086,297297000000
2025-03-24,001820,삼화콘덴서,27750,-850,-2.97,28200,28400,27750,33075,288461250000
2025-03-25,001820,삼화콘덴서,26900,-850,-3.06,28150,28150,26900,46622,279625500000
2025-03-26,001820,삼화콘덴서,27500,600,2.23,27000,27750,27000,21714,285862500000
2025-03-21,001840,이화공영,1648,66,4.17,1503,1650,1501,156247,36723432128
2025-03-24,001840,이화공영,1345,-303,-18.39,1501,1502,1300,720142,29971490420
2025-03-25,001840,이화공영,1404,59,4.39,1345,1404,1310,305796,31286224944
2025-03-26,001840,이화공영,1403,-1,-0.07,1414,1429,1363,137878,31263941308
2025-03-21,001940,KISCO홀딩스,19740,30,0.15,19700,19800,19540,3872,279841741200
2025-03-24,001940,KISCO홀딩스,19740,0,0.0,19740,19880,19590,5921,279841741200
2025-03-25,001940,KISCO홀딩스,19530,-210,-1.06,19740,19830,19420,8607,276864701400
2025-03-26,001940,KISCO홀딩스,19480,-50,-0.26,19740,19800,19390,7474,276155882400
2025-03-21,002020,코오롱,25800,750,2.99,25050,27000,24950,465557,325761790800
2025-03-24,002020,코오롱,24950,-850,-3.29,26100,26100,24200,248620,315029328700
2025-03-25,002020,코오롱,23650,-1300,-5.21,24800,25000,23500,240979,298614974900
2025-03-26,002020,코오롱,23700,50,0.21,23850,24400,23600,128122,299246296200
2025-03-21,002025,코오롱우,15390,250,1.65,15130,15850,14710,18654,16565642100
2025-03-24,002025,코오롱우,14930,-460,-2.99,15490,15770,14870,7350,16070502700
2025-03-25,002025,코오롱우,14700,-230,-1.54,14860,14990,14530,8224,15822933000
2025-03-26,002025,코오롱우,14810,110,0.75,14850,14880,14580,2271,15941335900
2025-03-21,002030,아세아,268000,2500,0.94,265500,269000,264500,1195,562688512000
2025-03-24,002030,아세아,267500,-500,-0.19,269500,269500,265000,1052,561638720000
2025-03-25,002030,아세아,262000,-5500,-2.06,269500,269500,258500,2403,550091008000
2025-03-26,002030,아세아,262500,500,0.19,261500,262500,257000,1457,551140800000
2025-03-21,002070,비비안,778,-3,-0.38,781,784,775,90984,24214298506
2025-03-24,002070,비비안,779,1,0.13,778,796,774,114662,24245422283
2025-03-25,002070,비비안,780,1,0.13,793,793,776,104742,24276546060
2025-03-26,002070,비비안,799,19,2.44,786,815,778,292364,24867897823
2025-03-21,002100,경농,9200,-50,-0.54,9250,9270,9140,9002,179607690000
2025-03-24,002100,경농,9090,-110,-1.2,9220,9220,9020,16757,177460206750
2025-03-25,002100,경농,9050,-40,-0.44,9050,9140,9040,15712,176679303750
2025-03-26,002100,경농,9010,-40,-0.44,9130,9130,9000,30692,175898400750
2025-03-21,002140,고려산업,2715,-5,-0.18,2740,2745,2660,213238,67710538875
2025-03-24,002140,고려산업,2720,5,0.18,2690,2780,2690,102212,67835236000
2025-03-25,002140,고려산업,2660,-60,-2.21,2730,2765,2660,272864,66338870500
2025-03-26,002140,고려산업,2680,20,0.75,2650,2715,2645,164870,66837659000
2025-03-21,002150,도화엔지니어링,6560,-60,-0.91,6700,6700,6550,28431,221203200000
2025-03-24,002150,도화엔지니어링,6540,-20,-0.3,6600,6640,6540,14385,220528800000
2025-03-25,002150,도화엔지니어링,6460,-80,-1.22,6550,6580,6460,35817,217831200000
2025-03-26,002150,도화엔지니어링,6530,70,1.08,6430,6540,6430,22018,220191600000
2025-03-21,002170,삼양통상,47850,-550,-1.14,48350,48550,47750,2098,143550000000
2025-03-24,002170,삼양통상,47600,-250,-0.52,48050,48750,47600,3248,142800000000
2025-03-25,002170,삼양통상,47600,0,0.0,47450,47950,47450,1670,142800000000
2025-03-26,002170,삼양통상,47650,50,0.11,47650,48750,47450,1996,142950000000
2025-03-21,002200,한국수출포장,2735,-15,-0.55,2745,2770,2725,69896,109400000000
2025-03-24,002200,한국수출포장,2745,10,0.37,2735,2745,2725,28179,109800000000
2025-03-25,002200,한국수출포장,2745,0,0.0,2730,2765,2720,23402,109800000000
2025-03-26,002200,한국수출포장,2730,-15,-0.55,2745,2750,2700,50271,109200000000
2025-03-21,002210,동성제약,3840,-25,-0.65,3875,3885,3815,19808,100227724800
2025-03-24,002210,동성제약,3815,-25,-0.65,3840,3840,3775,36755,99575200550
2025-03-25,002210,동성제약,3825,10,0.26,3815,3840,3750,28182,99836210250
2025-03-26,002210,동성제약,3775,-50,-1.31,3815,3815,3750,52148,98531161750
2025-03-21,002220,한일철강,1865,-15,-0.8,1869,1884,1849,8827,49790762900
2025-03-24,002220,한일철강,1864,-1,-0.05,1865,1881,1845,14389,49764065440
2025-03-25,002220,한일철강,1905,41,2.2,1874,1912,1861,36355,50858661300
2025-03-26,002220,한일철강,1890,-15,-0.79,1905,1905,1885,10886,50458199400
2025-03-21,002230,피에스텍,3900,10,0.26,3920,3920,3865,1540,75545624700
2025-03-24,002230,피에스텍,3900,0,0.0,3900,3900,3875,2310,75545624700
2025-03-25,002230,피에스텍,3920,20,0.51,3900,3930,3885,7282,75933038160
2025-03-26,002230,피에스텍,3965,45,1.15,3920,3975,3920,9979,76804718445
2025-03-21,002240,고려제강,17510,-290,-1.63,17920,17940,17510,35604,472770000000
2025-03-24,002240,고려제강,17570,60,0.34,17600,17600,17350,12027,474390000000
2025-03-25,002240,고려제강,17260,-310,-1.76,17670,17670,17260,16256,466020000000
2025-03-26,002240,고려제강,17290,30,0.17,17460,17460,17250,4118,466830000000
2025-03-21,002290,삼일기업공사,3920,0,0.0,3900,3965,3850,41210,48608000000
2025-03-24,002290,삼일기업공사,3820,-100,-2.55,3940,3940,3800,47688,47368000000
2025-03-25,002290,삼일기업공사,3735,-85,-2.23,3815,3820,3710,42100,46314000000
2025-03-26,002290,삼일기업공사,3705,-30,-0.8,3735,3735,3680,41325,45942000000
2025-03-21,002310,아세아제지,7250,0,0.0,7250,7300,7200,220132,310173197500
2025-03-24,002310,아세아제지,7240,-10,-0.14,7250,7270,7210,67968,309745372400
2025-03-25,002310,아세아제지,7100,-140,-1.93,7240,7250,7080,205861,303755821000
2025-03-26,002310,아세아제지,7090,-10,-0.14,7110,7130,7020,190702,303327995900
2025-03-21,002320,한진,19720,220,1.13,19500,19720,19435,39612,294767224160
2025-03-24,002320,한진,19510,-210,-1.06,19720,19740,19510,10797,291628222280
2025-03-25,002320,한진,19300,-210,-1.08,19500,19550,19260,26735,288489220400
2025-03-26,002320,한진,19310,10,0.05,19300,19400,19300,5056,288638696680
2025-03-21,002350,넥센타이어,5440,-10,-0.18,5410,5500,5360,169239,531313250880
2025-03-24,002350,넥센타이어,5500,60,1.1,5450,5550,5410,189075,537173323500
2025-03-25,002350,넥센타이어,5530,30,0.55,5510,5710,5450,240379,540103359810
2025-03-26,002350,넥센타이어,5610,80,1.45,5490,5630,5490,158939,547916789970
